x_m,y_m
-10.402000,-0.357000
-10.352000,-0.357000
-10.302000,-0.357000
-10.252000,-0.357000
-10.202000,-0.357000
-10.152000,-0.357000
-10.102000,-0.357000
-10.052000,-0.357000
-10.002000,-0.357000
-9.952000,-0.357000
-9.902000,-0.357000
-9.852000,-0.357000
-9.802000,-0.357000
-9.752000,-0.357000
-9.702000,-0.357000
-9.652000,-0.357000
-9.602000,-0.357000
-9.552000,-0.357000
-9.502000,-0.357000
-9.452000,-0.307000
-9.402000,-0.307000
-9.352000,-0.307000
-9.302000,-0.307000
-9.252000,-0.307000
-9.202000,-0.307000
-9.152000,-0.307000
-9.102000,-0.307000
-9.052000,-0.307000
-9.002000,-0.307000
-8.952000,-0.307000
-8.902000,-0.307000
-8.852000,-0.307000
-8.802000,-0.307000
-8.752000,-0.257000
-8.702000,-0.257000
-8.652000,-0.257000
-8.602000,-0.257000
-8.552000,-0.257000
-8.502000,-0.257000
-8.452000,-0.257000
-8.402000,-0.257000
-8.352000,-0.257000
-8.302000,-0.257000
-8.252000,-0.257000
-8.202000,-0.257000
-8.152000,-0.257000
-8.102000,-0.207000
-8.052000,-0.207000
-8.002000,-0.207000
-7.952000,-0.207000
-7.902000,-0.207000
-7.852000,-0.207000
-7.802000,-0.207000
-7.752000,-0.207000
-7.702000,-0.207000
-7.652000,-0.207000
-7.602000,-0.257000
-7.552000,-0.307000
-7.502000,-0.357000
-7.452000,-0.407000
-7.452000,-0.457000
-7.402000,-0.507000
-7.352000,-0.557000
-7.302000,-0.607000
-7.252000,-0.657000
-7.202000,-0.707000
-7.152000,-0.757000
-7.152000,-0.807000
-7.102000,-0.857000
-7.052000,-0.907000
-7.002000,-0.957000
-6.952000,-1.007000
-6.902000,-1.057000
-6.852000,-1.107000
-6.852000,-1.157000
-6.802000,-1.207000
-6.752000,-1.257000
-6.752000,-1.307000
-6.702000,-1.357000
-6.652000,-1.407000
-6.602000,-1.457000
-6.552000,-1.507000
-6.502000,-1.557000
-6.452000,-1.607000
