x_m,y_m,w_tr_right_m,w_tr_left_m
-10.649681,-3.736924,0.6192,0.6192
-10.603226,-3.763174,0.5794,0.5794
-10.557272,-3.789567,0.6095,0.6095
-10.510930,-3.815209,0.5992,0.5992
-10.464185,-3.841059,0.6192,0.6192
-10.417019,-3.866228,0.5992,0.5992
-10.369415,-3.891678,0.6192,0.6192
-10.321356,-3.916521,0.6095,0.6095
-10.272826,-3.940853,0.6397,0.6397
-10.223807,-3.965639,0.6192,0.6192
-10.174283,-3.989995,0.6494,0.6494
-10.124236,-4.013905,0.6397,0.6397
-10.073649,-4.037353,0.6591,0.6591
-10.022507,-4.060438,0.6494,0.6494
-9.970791,-4.084129,0.6795,0.6795
-9.918485,-4.107429,0.6591,0.6591
-9.865571,-4.130325,0.6892,0.6892
-9.813018,-4.153789,0.7091,0.7091
-9.760925,-4.176941,0.6892,0.6892
-9.708412,-4.200756,0.7091,0.7091
-9.656451,-4.224355,0.6892,0.6892
-9.605149,-4.248718,0.7091,0.7091
-9.553629,-4.273840,0.7091,0.7091
-9.502870,-4.298848,0.7091,0.7091
-9.452000,-4.324726,0.6992,0.6992
-9.402000,-4.350606,0.7091,0.7091
-9.352000,-4.377473,0.6892,0.6892
-9.302000,-4.404462,0.6892,0.6892
-9.252000,-4.431577,0.6591,0.6591
-9.202000,-4.458821,0.6394,0.6394
-9.152000,-4.486199,0.6492,0.6492
-9.102000,-4.512732,0.6192,0.6192
-9.052000,-4.540274,0.6492,0.6492
-9.002000,-4.567846,0.6192,0.6192
-8.952000,-4.594467,0.6494,0.6494
-8.902000,-4.621009,0.6397,0.6397
-8.852000,-4.647474,0.6591,0.6591
-8.802000,-4.673862,0.6394,0.6394
-8.752000,-4.700061,0.6492,0.6492
-8.702000,-4.725088,0.6192,0.6192
-8.602000,-4.776201,0.6397,0.6397
-8.552000,-4.800321,0.6591,0.6591
-8.502000,-4.825009,0.6492,0.6492
-8.452000,-4.850266,0.6591,0.6591
-8.402000,-4.875113,0.6494,0.6494
-8.352000,-4.900423,0.6795,0.6795
-8.302000,-4.924348,0.6591,0.6591
-8.252000,-4.948749,0.6892,0.6892
-8.202000,-4.972761,0.6795,0.6795
-8.152000,-4.996392,0.7097,0.7097
-8.102000,-5.020519,0.6795,0.6795
-8.052000,-5.044282,0.6894,0.6894
-8.002000,-5.067690,0.6492,0.6492
-7.952000,-5.091623,0.6591,0.6591
-7.902000,-5.115225,0.6394,0.6394
-7.852000,-5.138508,0.6492,0.6492
-7.802000,-5.162354,0.6192,0.6192
-7.752000,-5.184925,0.6492,0.6492
-7.702000,-5.208088,0.6192,0.6192
-7.652000,-5.230874,0.6394,0.6394
-7.602000,-5.253299,0.6492,0.6492
-7.552000,-5.275377,0.6192,0.6192
-7.502000,-5.297125,0.6494,0.6494
-7.452000,-5.319543,0.6397,0.6397
-7.402000,-5.341664,0.6591,0.6591
-7.352000,-5.363393,0.6492,0.6492
-7.302000,-5.385617,0.6591,0.6591
-7.252000,-5.407374,0.6492,0.6492
-7.202000,-5.428685,0.6591,0.6591
-7.152000,-5.450555,0.6892,0.6892
-7.102000,-5.472025,0.6492,0.6492
-7.052000,-5.493003,0.6591,0.6591
-7.002000,-5.514383,0.6492,0.6492
-6.952000,-5.535209,0.6591,0.6591
-6.902000,-5.555506,0.6892,0.6892
-6.852000,-5.575302,0.6492,0.6492
-6.802000,-5.595494,0.6500,0.6500
-6.752000,-5.615127,0.6000,0.6000
-6.702000,-5.634116,0.6098,0.6098
-6.652000,-5.652490,0.6197,0.6197
-6.602000,-5.670280,0.5795,0.5795
-6.552000,-5.688385,0.5894,0.5894
-6.502000,-5.706724,0.5992,0.5992
-6.452000,-5.725216,0.5794,0.5794
-6.402000,-5.742916,0.5992,0.5992
-6.352000,-5.760733,0.5794,0.5794
-6.302000,-5.778592,0.6095,0.6095
-6.252000,-5.796423,0.6397,0.6397
-6.202000,-5.814273,0.6300,0.6300
-6.152000,-5.832076,0.6591,0.6591
-6.102000,-5.849771,0.6892,0.6892
-6.052000,-5.866428,0.6492,0.6492
-6.002000,-5.882973,0.6591,0.6591
-5.952000,-5.899462,0.6892,0.6892
-5.902000,-5.915843,0.6591,0.6591
-5.852000,-5.931951,0.6892,0.6892
-5.802000,-5.947737,0.7194,0.7194
-5.752000,-5.962285,0.7091,0.7091
-5.702000,-5.976536,0.7291,0.7291
-5.652000,-5.989577,0.7500,0.7500
-5.602000,-6.003220,0.7500,0.7500
-5.552000,-6.015574,0.7492,0.7492
-5.502000,-6.027472,0.7591,0.7591
-5.452000,-6.038880,0.7591,0.7591
-5.402000,-6.048898,0.7492,0.7492
-5.352000,-6.059348,0.7689,0.7689
-5.302000,-6.068350,0.7591,0.7591
-5.252000,-6.077734,0.7492,0.7492
-5.202000,-6.085626,0.7394,0.7394
-5.152000,-6.092990,0.7295,0.7295
-5.102000,-6.099809,0.7197,0.7197
-5.052000,-6.106069,0.7098,0.7098
-5.002000,-6.110889,0.7500,0.7500
-4.952000,-6.115128,0.7598,0.7598
-4.902000,-6.118776,0.7697,0.7697
-4.852000,-6.121829,0.7795,0.7795
-4.802000,-6.124283,0.7894,0.7894
-4.752000,-6.126139,0.7992,0.7992
-4.702000,-6.126414,0.8000,0.8000
-4.652000,-6.126967,0.8000,0.8000
-4.602000,-6.125951,0.8000,0.8000
