x_m,y_m
4.926000,4.454000
4.876000,4.504000
4.826000,4.504000
4.776000,4.554000
4.726000,4.554000
4.676000,4.604000
4.626000,4.604000
4.576000,4.654000
4.526000,4.654000
4.476000,4.654000
4.426000,4.704000
4.376000,4.704000
4.326000,4.754000
4.276000,4.754000
4.226000,4.804000
4.176000,4.804000
4.126000,4.804000
4.076000,4.804000
4.026000,4.804000
3.976000,4.804000
3.926000,4.804000
3.876000,4.854000
3.826000,4.904000
3.776000,4.904000
3.726000,4.954000
3.676000,5.004000
3.626000,5.054000
3.576000,5.054000
3.526000,5.104000
3.476000,5.154000
3.426000,5.154000
3.376000,5.204000
3.326000,5.254000
3.276000,5.254000
3.226000,5.304000
3.176000,5.304000
3.126000,5.304000
3.076000,5.304000
3.026000,5.304000
2.976000,5.304000
2.926000,5.254000
2.876000,5.254000
2.826000,5.204000
2.776000,5.204000
2.726000,5.154000
2.676000,5.154000
2.626000,5.104000
2.576000,5.104000
2.526000,5.054000
2.476000,5.054000
2.426000,5.004000
2.376000,4.954000
2.376000,4.904000
2.326000,4.904000
2.276000,4.904000
2.226000,4.904000
2.176000,4.904000
2.126000,4.904000
2.076000,4.904000
2.026000,4.904000
1.976000,4.904000
1.926000,4.904000
1.876000,4.904000
1.826000,4.954000
1.776000,4.954000
1.726000,4.954000
1.676000,4.954000
1.626000,4.954000
1.576000,4.954000
1.526000,4.954000
1.476000,4.954000
1.426000,4.954000
1.376000,4.954000
1.326000,4.954000
1.276000,4.954000
1.226000,4.954000
1.176000,4.954000
1.126000,4.954000
1.076000,4.904000
1.026000,4.904000
0.976000,4.904000
0.926000,4.904000
0.876000,4.904000
0.826000,4.904000
0.776000,4.904000
0.726000,4.904000
0.676000,4.904000
0.626000,4.904000
0.576000,4.904000
0.526000,4.854000
0.476000,4.854000
0.426000,4.854000
0.376000,4.854000
0.326000,4.854000
0.276000,4.854000
0.226000,4.854000
0.176000,4.854000
0.126000,4.854000
0.076000,4.804000
0.026000,4.804000
-0.024000,4.804000
-0.074000,4.804000
-0.124000,4.804000
-0.174000,4.804000
-0.224000,4.804000
-0.274000,4.754000
-0.324000,4.754000
-0.374000,4.754000
-0.424000,4.754000
-0.474000,4.754000
-0.524000,4.754000
-0.574000,4.754000
-0.624000,4.704000
-0.674000,4.704000
-0.724000,4.704000
-0.774000,4.654000
-0.824000,4.654000
-0.874000,4.604000
-0.924000,4.604000
-0.974000,4.554000
-1.024000,4.554000
-1.074000,4.504000
-1.124000,4.454000
-1.124000,4.404000
-1.174000,4.354000
-1.224000,4.304000
-1.224000,4.254000
-1.274000,4.204000
-1.274000,4.154000
-1.274000,4.104000
-1.324000,4.054000
-1.324000,4.004000
-1.374000,3.954000
-1.374000,3.904000
-1.374000,3.854000
-1.374000,3.804000
-1.424000,3.754000
-1.424000,3.704000
-1.424000,3.654000
-1.424000,3.604000
-1.424000,3.554000
-1.424000,3.504000
-1.424000,3.454000
