x_m,y_m
6.126000,-2.346000
6.076000,-2.346000
6.026000,-2.346000
5.976000,-2.346000
5.926000,-2.346000
5.876000,-2.346000
5.826000,-2.346000
5.776000,-2.346000
5.726000,-2.346000
5.676000,-2.346000
5.626000,-2.346000
5.576000,-2.346000
5.526000,-2.346000
5.476000,-2.346000
5.426000,-2.346000
5.376000,-2.346000
5.326000,-2.346000
5.276000,-2.346000
5.226000,-2.346000
5.176000,-2.346000
5.126000,-2.346000
5.076000,-2.346000
5.026000,-2.346000
4.976000,-2.346000
4.926000,-2.346000
4.876000,-2.346000
4.826000,-2.346000
4.776000,-2.346000
4.726000,-2.346000
4.676000,-2.346000
4.626000,-2.346000
4.576000,-2.346000
4.526000,-2.346000
4.476000,-2.346000
4.426000,-2.346000
4.376000,-2.346000
4.326000,-2.346000
4.276000,-2.346000
4.226000,-2.346000
4.176000,-2.346000
4.126000,-2.346000
4.076000,-2.346000
4.026000,-2.346000
3.976000,-2.346000
3.926000,-2.346000
3.876000,-2.346000
3.826000,-2.346000
3.776000,-2.346000
3.726000,-2.346000
3.676000,-2.346000
3.626000,-2.346000
3.576000,-2.346000
3.526000,-2.346000
3.476000,-2.346000
3.426000,-2.346000
3.376000,-2.346000
3.326000,-2.346000
3.276000,-2.346000
3.226000,-2.346000
3.176000,-2.346000
3.126000,-2.346000
3.076000,-2.346000
3.026000,-2.346000
2.976000,-2.346000
2.926000,-2.346000
2.876000,-2.346000
2.826000,-2.346000
2.776000,-2.346000
2.726000,-2.346000
2.676000,-2.346000
2.626000,-2.346000
2.576000,-2.346000
2.526000,-2.346000
2.476000,-2.346000
2.426000,-2.346000
2.376000,-2.346000
2.326000,-2.346000
2.276000,-2.346000
2.226000,-2.346000
2.176000,-2.346000
2.126000,-2.346000
2.076000,-2.346000
2.026000,-2.346000
1.976000,-2.346000
1.926000,-2.346000
1.876000,-2.346000
1.826000,-2.346000
1.776000,-2.346000
1.726000,-2.346000
1.676000,-2.346000
1.626000,-2.346000
1.576000,-2.346000
1.526000,-2.346000
1.476000,-2.346000
1.426000,-2.346000
1.376000,-2.346000
1.326000,-2.346000
1.276000,-2.346000
1.226000,-2.346000
1.176000,-2.346000
1.126000,-2.346000
1.076000,-2.346000
1.026000,-2.346000
0.976000,-2.346000
0.926000,-2.346000
0.876000,-2.346000
0.826000,-2.346000
0.776000,-2.346000
0.726000,-2.346000
0.676000,-2.346000
0.626000,-2.346000
0.576000,-2.346000
0.526000,-2.346000
0.476000,-2.346000
0.426000,-2.346000
0.376000,-2.346000
0.326000,-2.346000
0.276000,-2.346000
0.226000,-2.346000
0.176000,-2.346000
0.126000,-2.346000
0.076000,-2.346000
0.026000,-2.346000
-0.024000,-2.346000
-0.074000,-2.346000
-0.124000,-2.346000
-0.174000,-2.346000
-0.224000,-2.346000
-0.274000,-2.346000
-0.324000,-2.346000
-0.374000,-2.346000
-0.424000,-2.346000
-0.474000,-2.346000
-0.524000,-2.346000
-0.574000,-2.346000
-0.624000,-2.346000
-0.674000,-2.346000
-0.724000,-2.346000
-0.774000,-2.346000
-0.824000,-2.346000
-0.874000,-2.346000
-0.924000,-2.346000
-0.974000,-2.346000
-1.024000,-2.346000
-1.074000,-2.346000
-1.124000,-2.346000
-1.174000,-2.346000
-1.224000,-2.346000
-1.274000,-2.346000
-1.324000,-2.346000
